0.5,1,21,12,2,0,0,25,0,1
0.5,1,21,8,4,3,1,20,20,1
1.0,1,22,4,0,1,1,16,0,1
0.5,1,21,5,1,1,0,22,42,0
0.5,0,21,13,0,3,1,48,38,1
1.0,1,21,2,4,2,3,22,19,0
0.5,0,26,8,1,0,1,7,45,0
1.0,1,26,12,0,0,1,13,47,0
0.5,1,26,14,0,0,1,14,13,1
0.5,0,25,9,1,2,3,9,30,1
0.5,0,25,2,3,0,3,39,45,2
0.5,1,22,10,3,1,0,31,1,1
0.5,0,25,6,1,2,0,16,0,2
1.0,0,21,13,2,0,0,49,1,0
0.5,1,22,10,3,0,1,43,32,2
0.5,1,23,5,0,3,2,7,19,0
1.0,1,25,1,4,0,1,46,0,1
1.0,1,25,10,1,1,0,42,28,1
0.5,0,24,0,1,0,3,14,11,2
0.5,0,26,15,2,1,0,47,11,0
0.5,1,24,1,0,1,1,6,11,1
0.5,1,27,17,2,2,2,20,16,0
0.5,0,23,14,0,1,1,24,38,0
1.0,0,28,3,1,0,1,5,7,1
0.5,1,22,15,1,2,0,20,2,2
0.5,1,21,10,2,1,0,13,7,1
1.0,0,24,7,1,3,0,33,38,1
1.0,1,27,9,4,0,0,49,34,0
1.0,0,20,3,1,1,1,33,45,1
0.5,1,28,16,2,1,0,42,37,0
0.5,1,23,18,2,0,2,23,5,0
0.5,1,20,7,2,2,0,25,9,2
1.0,1,23,16,3,2,0,37,39,0
0.5,1,29,9,1,2,0,0,28,2
0.5,1,22,3,0,2,0,49,14,0
1.0,0,23,4,4,0,1,48,45,1
0.5,0,22,18,0,1,0,13,45,0
0.5,1,27,6,1,0,3,32,5,0
0.5,1,23,13,1,0,2,24,4,0
0.5,1,27,12,1,0,2,42,40,2
1.0,1,28,6,2,3,0,46,30,1
0.5,1,20,15,2,0,1,22,45,0
0.5,1,22,4,4,0,0,23,45,2
0.5,0,28,13,3,0,0,30,22,0
0.5,1,20,0,4,2,0,40,1,0
0.5,1,22,14,3,0,1,41,28,1
1.0,0,29,2,3,0,0,19,28,1
0.5,0,21,9,3,0,0,7,36,0
0.5,0,28,18,2,0,2,1,27,0
1.0,1,26,5,0,1,0,21,7,0
0.5,0,23,18,3,2,1,42,33,2
0.5,0,23,7,4,1,3,20,30,0
1.0,0,23,7,4,0,1,2,32,2
0.5,1,26,8,0,1,2,14,35,0
0.5,0,28,9,3,0,0,43,12,2
0.5,0,24,16,1,1,3,9,4,0
0.5,0,22,1,4,0,3,18,41,2
0.5,0,25,2,1,1,2,20,21,2
1.0,0,28,1,1,1,0,12,47,1
1.0,1,21,17,1,0,3,12,37,2
1.0,0,25,1,3,2,1,34,44,2
0.5,1,23,14,4,2,0,16,16,0
0.5,1,28,17,1,1,1,35,19,0
0.5,0,21,0,3,0,1,35,19,1
0.5,1,21,13,0,2,2,19,13,1
0.5,0,22,2,1,1,2,41,19,0
0.5,1,20,15,1,0,3,2,7,2
1.0,1,21,15,0,0,3,1,8,2
1.0,1,20,12,0,1,0,28,31,2
0.5,0,28,6,3,0,3,40,44,1
0.5,0,20,14,0,0,0,32,21,1
0.5,0,29,15,0,1,0,19,6,1
1.0,0,23,5,2,0,0,36,24,0
1.0,0,23,9,3,1,1,45,42,2
0.5,1,22,8,3,2,2,3,39,2
0.5,1,23,18,0,0,0,12,43,0
0.5,0,28,15,4,1,0,11,37,1
1.0,1,22,0,4,0,0,29,2,1
0.5,0,24,4,1,0,2,12,27,0
0.5,1,23,5,3,1,2,44,4,2
1.0,1,25,5,0,2,1,10,45,0
1.0,0,22,2,2,0,3,26,38,2
0.5,0,24,7,2,0,1,36,32,2
1.0,0,29,9,0,0,0,18,31,0
0.5,1,20,12,2,0,1,42,31,1
0.5,1,25,9,1,3,0,27,38,2
0.5,1,20,16,3,2,0,8,29,1
0.5,0,29,4,2,2,0,48,19,0
0.5,0,25,14,3,3,0,50,40,0
1.0,0,27,5,3,2,1,40,3,1
0.5,0,20,14,3,0,1,4,36,2
0.5,1,20,7,1,1,1,24,34,1
0.5,0,24,16,2,0,1,32,12,1
1.0,0,29,6,2,2,0,32,0,0
1.0,0,25,12,3,2,0,1,7,1
0.5,1,24,2,0,1,2,10,24,2
0.5,1,23,14,2,1,1,15,0,1
1.0,1,24,17,3,1,3,42,6,0
1.0,1,28,4,1,0,0,29,13,1
1.0,0,28,6,3,3,3,7,6,0
1.0,0,20,5,1,1,1,23,24,1
0.5,0,27,0,2,0,0,38,23,0
0.5,1,26,13,2,1,0,3,37,0
0.5,0,28,9,2,0,1,6,30,0
1.0,1,22,8,1,2,1,27,1,1
1.0,1,27,7,2,0,1,23,7,2
0.5,0,21,18,4,2,3,18,19,0
0.5,1,26,16,4,1,3,38,21,1
1.0,1,21,0,3,0,1,7,47,1
0.5,0,24,2,2,0,1,18,27,1
0.5,0,26,15,4,0,1,40,44,1
0.5,0,28,13,4,0,0,41,16,1
0.5,0,24,3,4,1,3,11,10,0
0.5,0,29,7,3,0,1,32,4,1
0.5,1,21,7,2,0,1,16,36,2
0.5,0,29,16,1,2,0,42,23,2
0.5,1,22,9,4,0,1,5,28,1
0.5,1,28,0,1,1,2,22,6,0
0.5,1,22,18,1,1,0,50,28,2
0.5,0,28,12,2,3,1,37,24,1
1.0,0,22,18,4,0,0,0,37,2
0.5,1,28,0,1,0,0,32,45,0
0.5,0,25,15,4,0,0,34,8,1
0.5,0,28,10,3,1,3,41,20,1
0.5,1,20,4,3,1,1,49,11,0
1.0,0,22,0,3,0,0,7,5,1
0.5,0,27,8,4,0,0,30,11,0
1.0,0,27,12,2,2,0,10,36,1
1.0,0,24,7,4,0,0,30,38,1
0.5,0,28,2,1,0,0,9,34,2
1.0,1,25,16,4,3,3,20,13,2
0.5,0,28,5,4,0,1,20,23,1
0.5,1,25,9,0,0,0,6,36,1
1.0,1,29,0,4,3,2,40,24,2
1.0,0,26,0,0,0,0,24,17,1
1.0,0,26,0,2,2,3,34,40,2
1.0,0,27,0,2,1,0,48,35,1
0.5,0,22,1,1,0,1,23,8,0
1.0,1,23,8,0,2,1,46,32,2
0.5,1,29,2,2,3,3,35,28,1
1.0,1,26,11,0,0,2,43,19,2
1.0,0,29,6,2,0,2,49,12,0
1.0,0,27,15,0,0,0,11,7,0
0.5,0,23,11,2,3,0,34,45,0
0.5,0,22,12,3,0,0,11,47,2
1.0,0,21,9,1,0,1,44,13,0
0.5,0,21,5,0,2,1,34,45,1
1.0,0,25,16,0,1,1,6,35,2
0.5,0,20,0,4,0,1,26,19,1
0.5,1,22,6,2,2,1,45,2,1
0.5,1,26,4,4,0,1,41,20,1
0.5,0,25,2,0,1,2,28,1,0
0.5,0,23,2,1,3,1,46,38,2
0.5,1,21,5,0,0,0,31,22,2
0.5,0,24,13,1,3,1,43,33,2
1.0,1,29,1,2,0,0,16,3,2
0.5,0,26,5,0,0,0,20,24,1
0.5,0,24,0,1,2,2,27,30,2
0.5,1,28,10,1,0,3,40,0,2
0.5,1,29,12,2,2,1,11,47,2
0.5,0,20,13,1,0,0,11,17,1
0.5,1,20,12,2,3,3,50,26,1
0.5,0,26,6,3,1,2,14,42,1
1.0,0,22,12,3,2,1,36,42,2
0.5,1,27,14,1,1,1,44,12,2
0.5,0,20,3,0,0,2,8,34,2
0.5,0,21,13,1,3,1,49,42,0
0.5,0,22,13,0,1,1,1,24,2
1.0,0,20,0,0,2,2,29,20,0
0.5,0,23,12,3,0,3,36,0,2
0.5,0,28,3,2,3,1,5,24,2
0.5,0,26,4,4,1,0,33,36,1
0.5,0,29,9,3,0,1,30,39,0
0.5,1,29,4,3,0,1,3,35,2
0.5,0,26,10,4,1,0,3,28,0
0.5,1,25,16,1,1,0,31,28,2
1.0,1,28,18,1,2,1,32,36,1
0.5,0,26,18,4,2,3,14,22,1
0.5,1,29,15,0,3,0,25,19,2
1.0,1,25,10,3,0,2,49,34,0
1.0,1,24,9,1,0,0,48,35,2
1.0,1,21,11,2,2,2,2,31,0
0.5,0,20,1,2,1,0,22,26,1
0.5,1,24,7,1,0,2,37,1,1
0.5,0,24,5,1,1,3,45,43,0
1.0,0,21,15,4,1,2,36,12,2
0.5,1,27,14,0,0,1,5,36,2
1.0,0,25,16,0,2,0,32,33,2
0.5,0,22,3,3,2,0,47,41,2
0.5,1,29,4,1,0,1,0,0,2
1.0,1,20,4,2,3,0,41,32,1
0.5,0,24,15,0,0,0,36,10,2
0.5,0,28,6,4,2,3,25,19,2
0.5,0,22,7,0,1,0,10,46,1
0.5,1,23,14,2,0,0,10,34,1
0.5,1,27,1,0,3,3,45,45,0
1.0,0,21,5,4,1,0,28,29,0
0.5,0,29,7,1,0,2,37,16,0
1.0,1,22,0,4,2,2,35,21,0
0.5,1,25,12,4,1,3,17,36,2
0.5,1,22,10,0,3,0,27,33,0
0.5,1,24,12,0,1,1,17,9,0
0.5,1,24,17,1,1,1,20,14,1
1.0,0,29,4,4,3,3,44,20,1
0.5,1,20,18,1,1,0,20,3,0
0.5,0,26,9,0,1,0,19,5,2
0.5,0,22,15,2,3,1,38,41,2
0.5,1,22,11,3,3,1,28,25,2
0.5,1,21,8,4,3,1,23,4,0
1.0,1,21,9,0,1,3,14,1,0
1.0,0,24,5,1,2,2,48,32,1
1.0,1,20,6,0,2,0,46,9,0
1.0,0,28,14,2,1,3,30,41,0
1.0,0,25,12,4,0,1,25,29,0
0.5,1,20,14,1,2,1,24,37,1
0.5,0,28,18,2,0,0,1,41,1
0.5,0,29,8,3,0,1,28,30,2
0.5,0,23,17,1,2,0,41,28,2
0.5,1,27,0,4,0,0,44,24,0
1.0,0,27,17,3,0,1,27,43,0
0.5,0,25,7,4,0,3,44,26,2
0.5,0,29,17,3,2,0,48,12,1
0.5,0,28,13,0,2,2,27,35,0
0.5,0,21,0,3,3,1,41,2,1
0.5,0,28,2,4,0,2,31,12,2
1.0,1,24,5,2,0,0,27,13,1
0.5,1,23,2,2,3,0,11,8,0
0.5,0,26,6,0,0,2,0,33,0
0.5,1,29,18,3,2,2,8,20,0
0.5,1,24,3,3,0,0,20,4,0
1.0,0,22,9,0,0,3,20,30,2
0.5,1,22,5,3,2,0,2,16,1
0.5,0,26,14,3,2,0,37,38,0
0.5,0,27,10,2,2,0,34,13,1
0.5,0,23,4,3,0,0,14,37,0
0.5,1,27,2,1,1,0,29,41,0
0.5,1,20,15,0,2,1,1,18,1
0.5,1,23,3,3,0,1,40,37,2
0.5,1,25,6,4,2,0,1,25,1
0.5,0,26,12,0,0,0,25,30,2
0.5,1,24,9,1,0,0,32,46,2
0.5,1,26,15,3,1,3,0,33,2
0.5,0,22,2,4,0,3,31,47,0
0.5,1,27,14,2,2,0,50,24,1
0.5,1,23,15,1,0,0,31,31,1
1.0,0,20,14,2,3,3,25,1,0
0.5,0,28,16,1,0,3,41,39,1
1.0,0,28,1,0,3,1,44,21,0
0.5,0,28,4,2,0,2,49,39,1
0.5,0,28,7,3,3,0,32,45,2
0.5,0,26,10,2,0,2,44,17,0
0.5,1,27,15,4,1,3,28,38,2
0.5,0,23,18,1,2,1,24,0,2
0.5,1,25,18,4,0,0,35,2,0
1.0,1,22,13,4,0,0,48,39,1
0.5,1,21,4,4,2,1,6,23,1
0.5,0,26,16,1,0,0,36,27,2
0.5,0,24,2,0,0,1,2,18,2
0.5,1,24,7,3,1,0,35,20,0
0.5,0,25,10,0,0,0,17,9,2
0.5,0,28,1,0,1,1,1,32,2
0.5,1,24,9,4,1,0,48,24,1
0.5,1,21,6,2,0,0,17,0,1
0.5,1,25,10,0,0,3,31,42,2
1.0,0,22,13,4,0,0,22,10,2
1.0,1,20,8,4,0,0,1,21,0
1.0,0,23,5,1,0,1,2,9,1
1.0,1,23,3,3,3,2,11,27,0
0.5,0,27,4,4,0,1,28,3,0
1.0,1,20,17,0,1,1,40,18,2
1.0,1,22,9,2,0,1,9,32,1
1.0,1,29,11,3,1,0,32,3,2
0.5,1,25,2,2,1,2,28,36,1
0.5,0,27,0,1,3,0,6,12,1
1.0,0,27,7,1,0,1,27,10,0
0.5,1,20,6,3,0,0,10,17,1
0.5,0,25,16,0,2,0,44,20,1
1.0,0,27,6,2,1,1,26,8,2
1.0,0,26,8,1,3,2,4,28,1
1.0,1,20,17,2,1,1,42,32,0
0.5,1,29,14,4,0,1,35,25,0
0.5,1,25,1,0,0,0,33,11,2
0.5,1,23,11,0,1,3,8,0,2
0.5,0,20,17,1,3,2,0,45,2
1.0,0,26,1,3,2,0,2,37,1
1.0,1,28,18,2,0,1,1,28,0
1.0,0,22,7,1,0,1,48,2,2
0.5,0,20,18,2,0,1,23,41,1
0.5,1,26,4,0,0,3,13,45,1
1.0,0,20,3,1,2,1,43,33,2
0.5,1,24,17,0,0,2,11,31,1
1.0,1,28,1,4,0,3,50,46,2
0.5,0,27,3,1,0,2,4,37,0
1.0,0,25,2,1,0,0,46,19,2
1.0,0,23,13,0,0,1,11,13,0
0.5,0,25,2,0,0,0,46,5,2
0.5,1,20,17,3,3,1,6,28,1
0.5,1,24,14,4,1,1,0,40,1
0.5,0,28,18,3,1,1,9,18,1
0.5,0,24,17,4,0,3,41,37,0
0.5,0,27,14,1,1,0,6,42,0
1.0,1,29,17,1,1,1,19,12,2
1.0,1,21,18,4,1,1,29,23,1
0.5,0,22,17,0,0,3,23,26,1
1.0,1,20,1,0,0,3,26,21,2
0.5,0,23,16,2,1,3,8,18,2
0.5,1,22,15,3,0,0,50,18,0
1.0,1,23,11,0,0,2,50,36,1
0.5,1,28,16,3,2,0,12,40,2
0.5,1,20,7,2,3,1,10,8,1
0.5,0,26,18,0,1,3,45,32,0
1.0,1,26,13,0,1,0,27,4,0
0.5,0,27,13,2,3,3,32,27,0
0.5,1,25,17,2,2,0,30,16,0
0.5,1,26,11,3,1,1,22,41,1
0.5,0,25,2,3,0,0,14,31,2
1.0,0,21,10,2,2,3,3,24,1
0.5,0,26,13,3,1,0,34,35,1
0.5,0,29,11,1,2,0,24,26,1
0.5,1,21,13,1,3,3,6,40,2
1.0,0,25,3,3,0,2,16,6,1
0.5,0,20,6,1,3,1,40,24,1
1.0,0,22,2,0,1,0,23,21,0
0.5,1,23,13,2,0,1,28,29,0
0.5,0,27,12,0,0,0,45,1,2
1.0,0,24,17,1,0,0,46,43,1
0.5,1,26,4,2,2,1,40,1,2
1.0,0,28,3,4,3,1,45,36,0
0.5,0,28,9,3,0,0,50,36,1
0.5,1,22,14,4,0,1,25,34,1
1.0,0,27,10,0,1,1,17,14,2
0.5,0,26,17,2,0,0,28,8,1
0.5,1,21,12,0,3,1,36,30,0
1.0,1,28,17,3,3,3,50,45,2
0.5,0,29,18,1,1,0,45,5,1
0.5,0,25,0,4,1,0,28,14,2
0.5,1,21,13,1,1,2,18,46,0
0.5,0,27,6,1,0,0,27,8,0
0.5,1,22,10,0,0,0,16,9,2
0.5,0,20,1,4,0,0,48,7,0
0.5,1,20,16,1,1,2,50,37,1
1.0,0,26,5,1,0,1,9,33,2
0.5,0,23,3,4,1,0,3,17,1
0.5,0,24,3,0,3,3,38,38,1
0.5,0,23,11,1,3,0,1,41,1
0.5,0,23,17,4,0,1,14,35,2
0.5,1,26,13,0,3,1,0,6,1
0.5,1,20,2,3,3,0,10,3,1
0.5,0,26,2,3,2,0,24,41,2
0.5,1,22,1,4,0,0,23,8,1
1.0,0,24,8,2,3,3,33,12,1
0.5,1,23,14,4,3,0,19,12,1
1.0,1,25,8,3,1,0,50,25,2
0.5,1,22,11,2,0,0,8,4,0
0.5,1,25,5,1,1,1,41,17,1
0.5,1,25,8,1,0,0,37,20,0
0.5,1,29,10,3,0,3,23,7,1
0.5,1,28,12,2,0,1,12,7,1
0.5,0,29,14,0,3,0,41,33,1
0.5,0,25,14,1,1,0,40,1,2
1.0,1,28,8,3,1,1,35,43,0
1.0,1,20,1,4,0,1,1,23,0
0.5,0,24,18,4,0,1,9,35,2
0.5,1,20,5,0,3,2,35,44,2
0.5,0,27,13,4,2,2,18,6,2
0.5,0,27,6,3,0,1,17,17,0
0.5,1,22,13,2,1,3,2,20,1
0.5,1,21,14,4,0,0,23,3,0
1.0,1,21,10,3,1,1,0,13,2
1.0,1,23,4,3,1,0,22,0,1
0.5,1,22,1,0,0,0,14,26,2
0.5,1,25,15,3,1,1,12,11,0
0.5,0,21,13,4,0,1,7,43,0
0.5,1,24,16,1,0,1,41,42,2
1.0,0,26,18,2,0,1,36,13,2
0.5,1,27,7,0,1,1,21,16,1
1.0,0,20,5,0,3,1,42,13,0
0.5,0,28,11,0,3,1,24,40,1
1.0,0,20,17,1,1,2,2,21,0
0.5,1,20,15,4,2,0,40,28,1
1.0,1,20,12,3,0,0,19,2,2
0.5,1,22,9,1,0,0,34,1,2
0.5,1,25,12,3,0,1,19,12,2
0.5,0,27,15,0,1,0,15,11,1
1.0,1,26,14,4,0,0,45,37,0
1.0,1,27,17,2,0,1,42,24,1
0.5,1,29,10,4,0,0,4,4,1
0.5,1,25,13,4,0,2,38,16,1
0.5,0,21,15,1,2,1,27,19,1
0.5,1,29,17,0,1,1,49,27,1
0.5,0,26,10,4,2,3,3,5,0
1.0,0,29,13,2,0,0,5,21,1
1.0,1,24,6,0,0,2,37,14,0
0.5,1,28,14,4,2,0,18,7,2
0.5,0,20,12,4,0,0,38,2,0
0.5,0,29,15,4,3,0,3,14,1
0.5,1,21,10,3,3,0,21,44,0
1.0,0,25,4,2,3,0,10,18,2
1.0,0,22,9,4,0,0,39,21,2
0.5,0,23,13,3,3,0,38,16,1
0.5,0,28,12,0,1,1,3,40,2
1.0,1,23,2,1,0,3,47,19,2
1.0,0,29,14,3,1,0,49,7,0
1.0,1,25,15,0,1,1,17,28,0
1.0,1,26,1,3,0,3,9,32,0
1.0,1,25,11,4,1,0,0,42,2
0.5,0,23,5,4,0,0,14,12,2
0.5,1,24,7,2,2,2,15,19,0
1.0,0,23,6,2,2,3,24,17,1
0.5,1,26,2,3,2,0,39,10,0
0.5,1,26,6,4,0,3,50,37,1
1.0,0,20,3,2,1,1,19,17,1
1.0,1,26,2,0,3,1,19,38,2
0.5,0,22,9,4,2,0,20,30,2
0.5,0,20,16,2,0,1,4,28,2
0.5,1,26,16,1,0,3,36,1,0
0.5,0,23,17,1,0,0,25,34,0
0.5,1,23,4,4,1,0,30,7,2
0.5,0,20,7,3,3,0,6,40,1
0.5,0,21,5,3,1,0,42,8,2
1.0,0,29,2,2,1,0,29,33,2
0.5,0,25,6,3,0,0,49,1,2
0.5,1,28,12,4,2,3,2,22,0
0.5,1,21,7,3,0,0,5,18,0
1.0,1,25,9,4,2,0,10,38,2
1.0,0,20,11,1,1,0,50,20,1
0.5,0,27,14,4,0,1,47,19,2
0.5,1,20,0,3,1,1,33,17,1
0.5,0,23,14,4,0,2,11,47,0
0.5,0,26,18,2,0,0,4,1,0
1.0,0,28,17,3,1,2,45,14,2
0.5,1,21,12,4,0,1,11,36,0
0.5,0,25,11,0,0,0,33,3,2
0.5,0,23,18,2,1,1,40,19,1
0.5,1,21,0,0,2,3,20,17,1
1.0,0,24,7,1,1,2,41,1,1
0.5,0,23,9,4,0,1,13,46,2
0.5,0,25,15,4,1,0,39,12,0
1.0,0,20,14,1,0,0,47,27,2
0.5,0,25,8,3,0,2,2,38,2
0.5,1,29,5,2,0,2,14,42,2
0.5,1,29,11,2,1,3,11,32,1
1.0,1,28,5,1,0,0,25,15,2
1.0,0,25,4,0,0,0,34,46,1
0.5,0,29,15,3,2,3,13,30,2
0.5,1,24,1,4,1,0,50,34,2
0.5,1,20,15,4,1,2,12,47,0
0.5,1,24,0,0,3,2,19,44,2
1.0,1,23,1,3,1,1,26,1,2
0.5,0,24,5,3,0,3,13,26,0
1.0,1,21,15,2,1,3,11,31,0
1.0,1,23,14,1,0,1,30,40,2
0.5,1,20,3,4,0,0,28,44,1
1.0,0,22,2,3,0,0,14,20,2
0.5,0,29,6,3,3,0,21,8,0
0.5,0,24,13,2,3,2,6,46,2
1.0,1,23,4,1,1,0,13,6,0
0.5,1,21,0,0,2,0,47,46,2
0.5,1,26,15,3,2,0,48,12,0
1.0,1,23,2,1,2,0,15,30,1
0.5,1,22,14,4,1,0,17,6,1
1.0,0,25,18,1,0,0,22,19,2
1.0,0,23,18,0,1,3,47,44,1
0.5,1,27,6,4,2,2,49,4,1
1.0,1,29,9,2,1,1,8,17,1
0.5,1,25,11,0,2,0,43,38,0
0.5,0,20,0,0,2,1,24,41,2
0.5,1,29,11,2,2,1,16,6,0
1.0,0,27,2,1,0,2,32,38,2
1.0,0,28,6,3,2,0,4,38,2
0.5,0,25,6,2,3,2,16,38,1
0.5,0,26,1,4,2,2,50,2,0
0.5,1,25,5,0,0,1,38,47,2
0.5,0,26,3,4,1,2,48,23,0
1.0,0,26,8,3,2,1,16,45,1
1.0,0,29,4,0,1,0,0,24,0
0.5,0,22,7,2,0,1,47,8,0
0.5,1,24,18,1,3,2,18,24,1
1.0,0,27,5,3,0,0,46,43,0
0.5,0,24,12,0,1,1,31,11,0
0.5,1,22,1,4,2,0,13,14,0
0.5,0,24,9,3,2,1,1,35,1
1.0,0,21,3,0,0,3,43,36,1
0.5,0,28,5,3,3,1,10,46,0
0.5,0,28,1,1,1,1,3,41,0
1.0,0,20,0,3,3,1,27,42,2
1.0,1,28,7,0,0,0,24,23,2
0.5,0,25,18,4,1,0,3,15,1
0.5,0,22,14,1,1,1,43,11,0
1.0,0,20,8,3,3,0,18,11,2
1.0,1,26,3,1,0,2,46,12,2
1.0,0,24,1,4,0,1,32,33,0
0.5,0,28,2,0,0,0,15,20,0
1.0,0,20,17,4,0,1,43,2,2
0.5,1,26,9,2,3,0,40,4,1
1.0,0,28,4,2,1,1,24,12,2
0.5,0,20,11,3,0,1,1,12,2
0.5,0,26,0,4,2,3,24,0,1
0.5,1,22,13,3,3,0,9,0,2
0.5,1,29,3,2,0,2,47,19,2
0.5,0,21,0,1,1,1,0,4,0
0.5,0,20,16,3,3,1,50,34,0
0.5,0,21,6,3,0,2,15,45,1
0.5,1,22,15,4,0,1,26,46,0
0.5,1,26,10,4,0,0,43,44,2
1.0,0,29,4,2,1,1,35,35,2
0.5,0,27,8,2,0,2,29,34,1
0.5,1,21,17,3,0,0,48,20,2
0.5,0,22,18,4,3,0,29,38,0
0.5,0,20,15,0,1,1,43,33,1
0.5,1,26,1,0,3,1,0,7,2
0.5,0,26,17,2,3,0,24,33,1
1.0,1,25,11,3,2,0,18,18,1
0.5,0,20,13,4,3,0,37,9,0
0.5,1,24,8,2,3,0,30,43,0
0.5,1,26,14,1,0,0,23,2,2
0.5,1,23,14,4,2,2,23,9,1
0.5,1,20,13,1,3,1,22,46,0
0.5,0,24,11,3,3,1,42,44,1
0.5,0,20,6,2,1,1,23,28,2
0.5,1,23,16,0,0,1,48,7,0
0.5,1,21,0,2,0,0,40,13,0
0.5,0,25,10,4,1,1,6,22,2
1.0,0,25,5,0,0,0,32,44,2
0.5,1,27,9,1,0,1,8,18,1
0.5,0,24,18,4,3,1,27,43,1
1.0,0,26,15,1,3,2,16,36,1
0.5,0,24,2,2,3,3,37,2,2
0.5,1,25,0,4,0,0,31,21,2
0.5,0,23,8,4,1,1,8,7,1
0.5,1,21,17,0,3,0,44,24,0
0.5,1,21,12,0,3,1,41,8,1
0.5,1,24,5,3,0,1,31,41,0
0.5,1,23,6,2,1,0,18,43,0
1.0,0,22,14,3,1,0,26,26,0
0.5,0,28,8,4,2,3,47,47,2
0.5,0,29,18,0,0,1,44,47,0
1.0,0,29,11,0,1,3,5,33,2
0.5,1,20,0,2,0,2,22,26,0
0.5,0,26,3,0,2,0,44,30,1
0.5,1,21,13,0,0,1,4,29,0
0.5,1,24,12,4,1,0,23,14,1
0.5,0,25,5,2,0,3,34,20,1
0.5,0,26,9,0,0,2,30,0,2
0.5,1,21,4,3,0,0,49,19,2
1.0,0,27,8,2,0,0,39,12,1
1.0,0,26,10,1,1,2,23,14,1
0.5,0,25,9,0,3,3,37,14,2
0.5,1,29,4,2,1,2,17,21,2
1.0,1,24,16,2,0,1,13,26,2
0.5,1,26,2,4,1,1,18,28,2
0.5,1,26,16,3,0,0,49,33,1
0.5,0,21,4,1,3,3,47,11,2
0.5,0,21,4,1,0,0,49,10,1
0.5,1,27,7,4,2,0,36,41,1
0.5,1,20,5,0,2,3,16,16,2
0.5,1,21,12,4,0,2,19,37,0
0.5,0,26,5,1,0,1,23,41,2
1.0,0,26,7,0,0,3,8,3,2
0.5,1,25,14,4,1,0,18,22,1
1.0,1,28,10,2,0,3,6,15,0
1.0,1,29,0,3,0,1,19,20,0
0.5,0,22,5,1,1,2,19,8,0
0.5,0,26,11,1,2,2,39,14,1
1.0,1,20,7,3,2,0,25,30,2
0.5,0,22,17,3,2,0,46,46,2
0.5,0,22,14,0,3,1,15,36,2
1.0,0,23,5,2,3,3,39,24,0
0.5,1,27,7,1,3,0,31,46,0
1.0,0,22,5,1,0,0,46,10,2
0.5,0,22,18,2,1,0,26,43,0
0.5,0,20,4,1,1,0,12,40,2
0.5,1,20,10,0,0,0,43,26,2
1.0,1,29,4,2,3,0,23,38,0
1.0,1,27,1,1,0,1,45,43,2
1.0,1,27,8,4,2,0,36,36,1
0.5,0,28,2,0,0,1,32,26,1
0.5,0,22,4,0,0,0,20,0,1
1.0,0,29,18,3,0,0,39,35,0
1.0,0,23,8,1,2,0,31,36,0
0.5,1,20,11,3,0,0,7,0,1
0.5,0,25,5,1,2,3,12,32,2
0.5,1,21,7,0,0,3,15,36,1
1.0,0,25,8,4,0,0,23,12,2
0.5,1,27,1,3,3,2,21,16,0
0.5,1,27,17,3,0,1,15,23,1
1.0,0,26,16,3,2,2,29,2,0
0.5,1,22,11,2,3,1,21,20,2
0.5,1,24,13,3,1,0,1,10,0
0.5,1,25,17,0,0,0,22,36,0
1.0,0,21,2,3,1,3,0,22,2
0.5,1,22,5,0,1,0,39,12,2
0.5,0,29,7,1,2,2,16,28,1
1.0,1,21,0,4,0,0,18,24,2
0.5,0,28,1,0,1,1,9,45,0
0.5,0,27,9,3,1,3,31,20,1
0.5,0,24,17,1,0,1,28,34,2
1.0,0,20,12,2,1,1,46,18,1
0.5,0,25,13,3,1,3,3,16,2
0.5,1,21,4,3,2,0,5,5,0
0.5,1,27,16,3,1,1,35,32,1
0.5,0,25,4,0,2,1,47,5,0
0.5,1,21,10,3,1,0,3,13,2
1.0,1,28,4,3,3,1,24,6,1
1.0,0,26,15,1,2,0,4,31,1
0.5,1,23,8,0,0,1,13,3,2
0.5,1,28,5,0,1,0,20,27,0
0.5,1,24,9,3,0,1,40,19,2
0.5,1,26,4,2,1,2,2,28,0
0.5,0,28,14,2,0,3,24,27,1
1.0,1,20,14,4,2,0,43,10,0
0.5,0,20,14,2,0,0,18,22,2
1.0,0,29,6,0,0,0,43,18,1
0.5,1,26,0,3,0,3,32,8,0
0.5,0,25,14,4,0,1,48,41,1
1.0,0,24,7,2,2,1,30,28,1
1.0,1,22,0,1,1,1,5,24,0
1.0,0,26,4,4,2,1,18,38,1
1.0,0,23,10,2,0,1,3,2,0
0.5,1,21,5,3,3,2,30,40,0
0.5,1,29,12,2,0,2,15,7,0
1.0,0,29,5,3,1,0,43,31,2
0.5,1,20,2,1,1,0,48,47,0
0.5,1,22,13,2,1,1,13,25,1
1.0,1,21,1,3,1,0,46,40,0
1.0,0,27,6,1,2,3,14,41,1
1.0,0,20,12,0,0,1,34,27,0
0.5,1,26,15,1,0,0,50,11,2
0.5,1,27,18,3,0,0,45,45,2
0.5,0,25,14,0,0,0,40,5,2
1.0,1,28,5,3,1,0,41,7,2
0.5,0,28,17,3,0,0,22,38,0
0.5,1,24,17,0,0,1,26,24,2
0.5,0,20,5,3,2,0,36,34,1
0.5,0,21,17,3,1,1,32,33,0
1.0,1,22,12,2,0,0,42,6,2
